ID,text,label
TXT00084,"RT Sedikit soal rekam jejak Anies Baswedan di Jakarta. Hunian DP Rp.0. Lawan politik selalu mengecilkan program DP0 yg digagas Mas Anies ini, padahal hanya di era ini program perumahan dan pemukiman dilaksanakan secara komprehensif menjawab ragam kebutuhan hunian dan dirangkai dalam payung program terintegrasi bernama JakHabitat. Dari mulai membangun rusunawa untuk mereka yang punya preferensi menyewa, merevitalisasi kampung bagi mereka yang tinggal di kampung kota, membangun DP Rp.0 bagi mereka yang selama ini tak sanggup memiliki rumah, hingga menyediakan hunian terjangkau di dekat MRT bagi para millenials/gen z yang baru memulai karir dan kepingin gaya hidup yg berkelanjutan. Dalam hal Penyediaan Rusunawa, Mas Anies mencetak rekor pembangunan Rusunawa terbanyak sepanjang sejarah Pemprov DKI. Bahkan lebih banyak dari periode sebelumnya yang dianggap sebagai Gubernur pro rusunawa yg cuma 2 tahun sewa, gak tau bisa perpanjang apa kagak, terserah kepala Unit yg mengelola aja. DP Rp.0 dianggap gagal karena diklaim nyinyiers dan kaum pendendam sakit hati karena kalah pilgub bahwa jumlahnya sedikit. Padahal meski APBD DKI tergerus Pandemi, DP Rp.0 mensupply kurang lebih 30% dari seluruh unit apartemen di Jakarta. Bahkan DP Rp.0 LEBIH LAKU daripada apartemen komersil karena tingkat keterisian yang mencapai 95% dibandingkan 75% dari apartemen komersil yg ada. DP0 mengabulkan mimpi warga yg selama ini menjadi penyewa hunian kemudia naik kelas jadi pemilik (dengan pengeluaran bulanan yang relatif sama), termasuk warga difabel. Saat DP Rp.0 diserang dan kini berupaya dihapuskan sesungguhnya lawan politik bukan menyerang Mas Anies, tp sedang menghalangi, menghapus harapan dan menutup kesempatan warga utk menggapai mimpinya memiliki rumah. Demikian utk dimaklumi. [RE Reiza_Patters]",Sosial Budaya
TXT00085,"RT Papua, 16 Januari 2024. Pak Anies janji atasi masalah tarif Tiket Pesawat yang mahal di Indonesia Timur. Pak Anies ingin membuat ekosistem penerbangan yang sehat, Menjangkau seluruh Wilayah Indonesia. #AMINAjaDulu #AniesMuhaimin2024 https://t.co/t9AeT7gqUs [RE BangPino__]",Politik
TXT00086,"RT Video Ini Jika Terus Di Sebar, Maka BISA BERBAHAYA ! Karena Militansi Pendukung AMIN Di Berbagai Daerah Bisa Akan Terbangun. Namun Arus Perubahan Tak Bisa Di Bendung Lagi. Satu Satunya Pilihan Adalah Menangkan ANIES MUHAIMIN ! Share Dan Bagikan Ke Teman Grop dan Medsosmu ! RTÃ¢Âœ https://t.co/J69gg3ss6D [RE SOBAT_ANIES]",Politik
TXT00087,RT baru kali ini ada capres yg mau peluk orang papua mencium tangan anak-Anak papua biar rakyat yang menilai !! Gak ngaruh tetap all in prabowo istirahatÃ°ÂŸÂ«Â£ Anies Deserve Better #AbahAnies #CakImin https://t.co/2lcwxzGCN0 [RE nialubis_],Politik
TXT00088,"RT Ditakedown di Jakarta &amp; Bekasi, videotron pak Anies muncul lagi di Surabaya, Medan &amp; Gorontalo. Lawan intimidasi!! Anies Deserve Better Videotron #HotlineParisAMIN https://t.co/QHGCezLCk0 [RE ekowboy2]",Geografi
TXT00089,"@CIqXqwGAT04tMtx4OCATxjoVq7vv/Y8HeYaIOgMFg8Y= emng bener sih, pendukung 01 ada yg goblok, begitu jg dg pendukung 02.. hnya sj menurut pak Ridwan Kamil skemanya terbalik, klo 01 MAYORITAS PENDIDIKAN MENENGAH ATAS (artinya ada jg pendidikan rendah yg milih",Demografi
TXT00090,"RT Closing statement Paslon 1 Anies Baswedan 1. Memastikan rasa aman tiap keluarga & setiap jengkal tanah Indonesia Memastikan kenaikan gaji tiap tahun untuk TNI, Polri & ASN Pertahanan, mereka punya rumah dinas. 2. Presiden Indonesia harus jadi panglima diplomasi di tingkat dunia. #debatcapres2024 #DebatPresiden #debatcapres Menhan Prabowo emosi [RE CakKhum]",Politik
TXT00091,RT Ganjar siap lawan kekerasan dan intimidasi ke relawannya #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GanjarMahfud2024 #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/5zU1jCoNMt [RE TPNGanjarMahfud],Politik
TXT00092,RT Ngeri! Prediksi Denny Siregar Soal Nasib Keluarga Jokowi jika Prabowo dan Gibran Kalah di Pilpres 2024 https://t.co/0Lv4lmkcxb [RE OposisiCerdas],Politik
TXT00093,"Sistem pertahanan Nasional itu ibarat aurat tubuh manusia, boleh dibicarakan namun tidak dipertontonkan. Capres No urut 1 Anies Baswedan dan Capres No Urut 3 Ganjar Pranowo dinilai tidak peka dengan sistem pertahanan nasional. https://t.co/eMzBuSidls https://t.co/Ow9J1lx3P7",Pertahanan dan Keamanan
TXT00094,Capres Cawapres Ganjar Pranowo dan Mahfud MD berpesan agar kita semua terus menjaga Konstitusi atau aturan dasar negara sebagai landasan bangsa.#GanjarPranowoPilihanUmat https://t.co/iC6WSHGDRG,Ideologi
TXT00095,"RT Jika Jadi Presiden, Ini Rencana Pak Anies Baswedan Kembangkan dan meningkatkan industri Farmasi Sesuai dengan visi beliau menjadi tuan rumah di negeri sendiri, mempesona di negeri orang Ã°ÂŸÂ˜ÂŽ https://t.co/VfDFKoC6ow [RE Mdy_Asmara1701]",Ekonomi
TXT00096,"Ganjar memperjuangkan inovasi dan transformasi untuk menghadirkan solusi berbasis teknologi serta memajukan sektor pendidikan, kesehatan, dan ekonomi di tingkat daerah.#GanjarMahfud2024 #Subang Subang https://t.co/w2olEBfqNA",Politik
TXT00097,Duet Duo Bapak Bangsa Ganjar Pranowo Prof Mahfud berpesan agar kita semua terus menjaga Konstitusi atau aturan dasar negara sebagai landasan bangsa.JNK18E1. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/bSeHI6OcjC,Politik
TXT00098,"RT Anies Singgung Kasus Rempang: Pemerintah Tidak Sabar, Cepat-cepat Kerahkan Aparat https://t.co/vfxU13tchj [RE tvOneNews]",Politik
TXT00099,RT Salam 3 jariÃ°ÂŸÂ¤ÂŸ Lawan pembegal konstitusi Gemoy jadi capres abadi Ganjar-Mahfud Presiden RI Location: Furong Ancient town Hunan Province China https://t.co/uz7F8Q8YMV [RE ChrisJ_2211],Politik
TXT00100,RT Terus terang saya belum tahu ini. Tapi ternyata ini danau buatan antara Jakarta Selatan dan Depok untuk pendampingan air hujan. Salah satu Karya yang inovatif dari Gubenur Anies BaswedanÃ¢Â€Â¦ rekam jejak! https://t.co/WmJR2OsbeZ [RE ShamsiAli2],Sumber Daya Alam
TXT00101,"Kalo lagi ada masalah harga ikan atau perizinan, Duet Ganjar Pranowo Prof Mahfud pasti nggak tinggal diam, langsung cari solusinya.NK21J-A3 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/b4qxvg3C7S",Politik
TXT00102,"RT kinerja pak prabowo bukan hanya fokus pada modernisasi alutsista, tapi beliau juga dinilai telah mendorong perkembangan industri pertahanan dalam negeri loh #IndustriPertahananBelaPrabowo https://t.co/6G3auzCtr0 [RE transfter]",Pertahanan dan Keamanan
TXT00103,Program Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD tawarkan solusi pintar buat ekonomi desa yang lebih baik. #JNK #GanjarPranowoPilihanUmat https://t.co/GVCaVss4bB,Ekonomi
TXT00104,RT rakyat yang mengalami masalah bisa minta tolong kepada negara untuk didampingi pengacara dari negara. Jangan takut didiskriminasi lagi. AMIN aja dulu. Anies Deserve Better Videotron #HotlineParisAMIN https://t.co/xUsOOrAG0g [RE naaooollll],Sosial Budaya
TXT00105,"RT Makna Kolaborasi dari Kacamata Anies Baswedan Malam ini, saya ingin menceritakan makna ""kolaborasi"" yang menjadi city branding dari kota @x3RctAZwcwnDjqhc1Nk5Dhi3qVYv34gBuvbFmu5MDeM= Bagi pak @PcvTcwAqnhGlyCvSsbA1DFbSyvG+APvE4RmTTFFDMWg= kolaborasi sejatinya bukan konsep asing yang baru dikenal oleh bangsa Indonesia. Sebuah Utas https://t.co/xLOjRgLE2p [RE SamiUsamah]",Sosial Budaya
TXT00106,"RT Ini fakta yg sebenarnya, justru Pak Prabowolah yg banyak menyerang personal ke Pak Anies https://t.co/fS3AVn1q6B [RE msaid_didu]",Politik
TXT00107,"RT Kita bukan orang"" yang bisa ditekan, terus berjuang untuk Ganjar-Mahfud Ã°ÂŸÂ¤ÂŸÃ°ÂŸÂ¤ÂŸÃ°ÂŸÂ¤ÂŸ https://t.co/MPmwC5BZVf [RE akupadi5]",Politik
TXT00108,RT Seharusnya Prabowo juga melaporkan Jokowi karena menyerang kekayaan pribadi dalam debat 2019 yang lalu. Mengapa tidak dilakukan seperti yang dilakukan Anies Baswedan ~ Fakta silahkan dibantah #hening [RE asboediono_id],Politik
TXT00109,"RT Perempuan yang meneriaki Anies Baswedan ""bacot"" dalam debat capres masuk arena debat menggunakan akses undangan KPU. https://t.co/KwUtli4Zr4 [RE kompascom]",Politik
TXT00110,"RT wah pak prabowo bangga dengan gibran karena menunjukkan kualitas, kapasitas, kemampuan terhadap masalah ekonomi #02MakinSulitDisusul https://t.co/OEe26xAdea [RE Onyekcuuu]",Ekonomi
TXT00111,"RT 400 taman dibangun &amp; Tebet Eco Park memenangkan GOLD Award di Singapura.. Prestasi Pak Anies diakui dunia, Sederhana tapi bisa buat bangga!! https://t.co/EsH4Gdw4nA [RE ekowboy2]",Politik
TXT00112,"Capres Ganjar Pranowo, pemimpin yang memahami bahwa praktek korupsi merugikan semua lapisan masyarakat.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/6ZvZFpkdu7",Politik
TXT00113,"RT Pak @mqPy+9ldWdhqnKGa71mbtrXIGBEVcNC+qUSONLrQa1s= yth, cuma mengingatkan saja : 1) saksi debat Bpk dg Jokowi masih pada hidup 2) jejak digital masih lengkap 3) rakyat tdk sebodoh yg Bpk kira 4) rakyat tidak suka pemimpin pembohong 5) berhentipan playing victim. Terima kasih [RE msaid_didu]",Politik
TXT00114,"Pak Ganjar tak sekadar bicara, tapi membuktikan keunggulannya dalam debat! Ã°ÂŸÂ—Â£Ã¯Â¸Â @DW+LkdwUllM6OeOPBcJEP4+pUJaWz5WLQeRrqtQ5EJ8= @pLJCxJDGpQCXaW4WOZ5+mvvBweZjCBHAk8n90qla16o= #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 #DebatCapres https://t.co/VsX1PFvwBI",Politik
TXT00115,Keselarasan antara GAM Ciamis dan Gerindra: Prabowo sebagai capres yang dapat dipercaya dengan moralitas yang terjaga dan integritas yang tinggi. #JabarTetapPakBowo DariJabar UntukIndonesia https://t.co/qDSkzZvmjs,Politik
TXT00116,"RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/PbvdVo2aly #MenangSeputaran [RE AzhareAkiba]",Ideologi
TXT00117,"RT @LTdz2x4fw7SmM37/FjOUJATItkO4cxqYCL7sVOLfwaM= disambut penuh suka cita oleh barisan milenial dari Ponpes Alif Baa Banjarnegara. Berdialog bersama membahas kekhawatiran anak muda terhadap masa depan, sampai cerita tentang menyikat pungli turut hadir. Sosok Ganjar yang visioner dan memiliki pemikiran rasional membuat barisan milenial kagum dengan pribadinya. #GanjarMahfud2024 [RE Muhayya__]",Sosial Budaya
TXT00118,"RT Kalah Debat Lapor Bawaslu WKWKWKWK, Anies Dilaporkan ke Bawaslu Atas Dugaan Fitnah 340 Hektare Lahan Prabowo ...malah jadi bumerang karena akan menyeret JOKOWI https://t.co/24xf153DCO [RE Piyusaja2]",Politik
TXT00119,Ayo kita bersatu melindungi alam Indonesia seperti Pak Ganjab! @KvYxNm+4D7HsisR3e7/ekbDFj6pJwShP24AB8CR/esc= ngobrol bar3ng ganjar #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos177 https://t.co/lYIkhqLIQh https://t.co/vHRDfrstIU,Politik
TXT00120,GAM Ciamis memberikan dukungan yang kuat dan tulus untuk Prabowo melalui deklarasi ini. #JabarTetapPakBowo DariJabar UntukIndonesia https://t.co/f8ZfYkxZaW,Politik
TXT00121,"RT aku mau nanya serius ke pendukung 02. jika prabowo terpilih dan menjadi presiden untuk lima tahun ke depan, berkenankah kalian mengawal janji-janjinya dan mengkritik orang yang kalian pilih saat dia melakukan hal-hal yang tidak sejalan dengan demokrasi? berkenankah kalian pasang badan paling depan jika ada janji yang diabaikan? ini pertanyaan serius tanpa bermaksud tendensius. aku cuma mau tahu apakah kalian bisa mempertanggung jawabkan pilihan kalian dengan mengawalnya agar tak semena-mena? kalau bisa dan siap pasang badan paling depan, maka mari kita buat politik tahun ini jadi riang gembira; jangan pakai marah-marah dan hina-cela. [RE dayatpiliang]",Politik
TXT00122,"Srimulat dan Ganjar Pranowo, duo yang penuh warna, mengubah pandangan bahwa politik selalu serius dan rumit Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Guru Ngaji satu juta https://t.co/CcHqWjRxmw",Politik
TXT00123,"Calon presiden (Capres) nomor urut 3, Ganjar Pranowo, berkampanye di Karawang, Jawa Barat, pada Jumat ... ucap Ganjar.Ã‚ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Lulus Pasti Kerja https://t.co/eOvkWUpZpX",Politik
TXT00124,"RT Pada acara ""Desak Anies"" Anies Baswedan @eFsxWQN77RX39Dilj9TWnswNGwI0PGP6jMuCHcjsdlM= menekankan bahwa Bantuan Sosial (Bansos), jangan pernah diklaim sebagai bantuan pribadi. Karena Bansos dibeli dengan uang pajak yang diperoleh dari rakyat. Download #metrotvxtend di app store & play store #aniesbaswedan #bansos #bantuansosial #pemilu2024 [RE Metro_TV]",Politik
TXT00125,Mengadakan Air Bersih di kepulauan2? Rekam jejak Anies di kepulauan seribu buktinya... AMIN aja dulu supaya banyak kepulauan2 di Indonesia mendapat fasilitas SWRO,Sumber Daya Alam
TXT00126,RT New York Times : Dynasty Is Beginning The Guardian : 'Harmless Grandpa' the rebranding of Indonesia's Prabowo Dua media Internasional menyoroti pasangan 02. Nggak ada positifnya Ã°ÂŸÂ™Âˆ https://t.co/CnIz3xm8Q9 [RE Mdy_Asmara1701],Politik
TXT00127,@Z2rXdDumj140a1hBc30jTgfXeeMth8EaNtuV9fkkB1k= @hpOsTDaFu+k8Q4NKMmPR0XhRWxfBuWJgwu0273wjXmI= 1. Kenapa Anies dan Ganjar menilai kinerja Prabowo jelek? Kalo lo nyimak debat baik-baik pasti lo udah tau jawabannya apa. Pertama urusan anggaran pertahanan sampe,Sumber Daya Alam
TXT00128,"RT VideotronMmas Anies sederhana sih tapi yaa dianggap mengganggu, mengganggu elektabilitas calon lainÃ°ÂŸÂ˜Â‚ #aminajadulu https://t.co/MRBcJy7zxP [RE voiceofpkb]",Politik
TXT00129,@Na9a+G0q/nntznmCrxyVgmbI+RxuYzVVC/jBF+HLoLY= Bro..di setiap Baliho atau spanduk Caleg PSI kenapa jarang ada yang mencantumkan Photo Prabowo?Ã°ÂŸÂ˜Â,Politik
TXT00130,Ã°ÂŸÂÂ¯ Ganjar Mahfud Hebat #3GM #Coblos3 #GanjarSandiSeliweRUN #GanjarMahfud2024 Demokrasi dan toleransi antar umat beragama akan dijunjung tinggi Ã°ÂŸÂ”Â¥ Ganjar Mahfud Hebat #3GM #Coblos3 https://t.co/cCzB20VeU5,Politik
TXT00131,"RT politik! Rare banget punya capres yg backgroundnya sekaliber Abah. Sejak awal udah netepin standar tinggi mulai dari visi misi, kampanye Desak Anies, debat capres, website aminajadulu, dll. Yang bener aja, rugi dong klo lepas! https://t.co/exO99PQgBr [RE UGM_FESS]",Politik
TXT00132,"@Wioo/IU+BCx0m+oZWdWyYtNqZYTWeB7P/9j+HCcXEI0= @979nW6hwtDmIjKot1wgJOnrxHvyk2ImiyTfJx50hcJI= @z4LXq2LeAt24052rAK+q8wsaOyp9Ye9g/A/60GpqX6o= Katro LOE,mau menang secara sprotiv jangan kampanye di balik institusi. @MjjfTWcrwawfmiYlKnO2CguHEP8BgZoD3Ghepe9wbZE=",Ideologi
TXT00133,"Saat Prabowo Subianto menanyakan tentang kenaikan air saat hujan, Adi membenarkan bahwa situasi memang demikian, dan menekankan kesulitan mendapatkan air bersih sebagai masalah utama. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas",Sumber Daya Alam
TXT00134,"Gas pol, Ganjar Pranowo! Ganjar Presiden Rakyat bakal bawa energi positif buat Indonesia. Ramein yuk!. JN19Ua #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/W6JGr5VNVn",Politik
TXT00135,"RT @0zXvLzMR1jzdPBtuvHug7Q9k3unr3R+QYNfE/pJpFNY= Lagian Anies tdk bermaksud Prabowo serahkan tanahnya pd anggota2 TNI yg blm dpt rumah. Yg sy tangkap intinya adlh soal ketimpangan. Klw pejabat yg bertanggung jawab aja punya tanah segitu luasnya, knp dia ga tergerak utk perjuangkan anak buah di lembaganya utk sekedar dpt rumah. [RE MrDesperate1]",Politik
TXT00136,RT Anies Memanusiakan Manusia motto tsb slalu dikenang Warga Aquarium jkt. Silahturahmi Anies dgn warga Aquarium tetap sampai skarang walau pun sudah habis masa jabatannya. https://t.co/1MavmIdgbX [RE Andria75777],Politik
TXT00137,"RT Anies itu prestasinya di Jakarta banyak sekali dan gemilang, walaupun tidak didukung pemerintah pusat dan cenderung dihambat. Tapi kenapa ada framing jahat Anies nggak bisa kerja? [RE gregorybudiman]",Politik
TXT00138,"RT Alhamdulillah, Dukungan Terus Mengalir Ã°ÂŸÂ™Â Deklarasi pengusaha Lampung dukung pasangan AMIN Anies Baswedan - Muhaimin Iskandar #AMINAjaDulu https://t.co/5MtBbHMlKV [RE Mdy_Asmara1701]",Politik
TXT00139,RT Terus terang saya belum tahu ini. Tapi ternyata ini danau buatan antara Jakarta Selatan dan Depok untuk pendampingan air hujan. Salah satu Karya yang inovatif dari Gubenur Anies BaswedanÃ¢Â€Â¦ rekam jejak! https://t.co/WmJR2OsbeZ [RE ShamsiAli2],Sumber Daya Alam
TXT00140,"RT Pak Anies mengetahui soal lactose intoleran yg dialami kebanyakan anak Indonesia, ditambah lg kalo soal stunting yg dibenerin gizinya ya sejak dalam kandungan, bukan pas anaknya udah SD https://t.co/LVhk98dgYH [RE makmumnyajinu]",Sosial Budaya
TXT00141,"Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD, komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di Indonesia.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/vbqfvQH3Kb",Ekonomi
TXT00142,@CbvG6URnGEizvnuDyCwsUiGAwX4fTV3RzOBYel21nD8= Warga Jabar solid banget buat Prabowo. #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat,Politik
TXT00143,RT Momen Kedatangan Abah Anies &amp; Cak Imin dalam acara PAKU Integritas KPK Ã°ÂŸÂ˜ÂŽ #AMINAjaDulu https://t.co/yrUN1JWIjp [RE Mdy_Asmara1701],Politik
TXT00144,"Bersama Prabowo, Jawa Barat menunjukkan kekuatan solidaritasnya. #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat https://t.co/xjPHTK9c6u",Politik
TXT00145,RT Imagine how many people that could've been saved if only the govt really do care for us since the earlier outbreak of COVID-19 instead of doing sugar coated politic manuver just because they hate Anies Baswedan. [RE jahterra],Politik
TXT00146,Pasangan Paket Komplit Ganjar Pranowo - Mahfud MD calon pemimpin yang punya hati rakyat. Pilih Ganjar untuk Indonesia yang lebih adil. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/SsbipwmxPQ,Politik
TXT00147,RT Mahasiswa se-Jakarta tantang Prabowo diskusi soal penculikan aktivis 98 https://t.co/mZ6guEB5AD [RE akupadi5],Politik
TXT00148,"RT @XTCTV/m0sQOEQ3CsL1BXwlwW3WBi0MdHzEp79yWj1OM= Anak saya autis dan...kemaren Abah Anies ngucapin selamat hari disabilitas nasional. Ngomong2 soal diskriminasi dan minoritas, ga ada yang lebih parah drpd apa yang negara lalukan pada ABK. Saya pilih Amin dengan harapan ABK Indonesia dapat perhatian dari negara. Aamiin Yaa Rabb. [RE IinEmir]",Sosial Budaya
TXT00149,Gak usah tergoda sama capres yang cuma pede tanpa kerja keras. Pasangan Calon No 3 Pilih dan Dukung Ganjar Pranowo - Mahfud MD udah buktiin bahwa kerja keras itu kuncinya!-JNK22Bf #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/iQ2mZmSl3m,Politik
TXT00150,"RT Sayang banget banyak kesempatan Ã¢Â€Â˜debates worth havingÃ¢Â€Â™ yang terlewat karena disibukkan drama dan pertanyaan gimmick. Pilihan baterai, perlindungan coal miners saat transisi, manajemen BUMN terkait SDA, deforestasi di bawah kepemimpinan Nasdem, Wadas dan Kendeng di bawah Ganjar. [RE Afutami]",Sumber Daya Alam
TXT00151,"Calon Presiden RI No Urut 3 Ganjar Pranowo yakin, Konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dihormati.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Ideologi
TXT00152,"RT This whole videotron fiasco reveals one thing: It's not only Anies who deserves better. We too deserve much better leaders. If an ad can be taken down despite the contract and everything, what fate will wait for journalists, activists, and critics? [RE DevinaYo]",Politik
TXT00153,"Wah, cak duren ini bener-bener gagal paham ya soal alusista pertahanan negara @lNfEnzskliiWcig7r6UXbVV9RSx/VVck/MIf9JYGXdE= #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN https://t.co/v5x0gHR68U https://t.co/581qrIhwVA",Politik
TXT00154,"@vyF5ANSnR3QSGPOEUUBQ7uhyq+VmNkJfhNqweSiALrM= Prabowo prescon ""saya bangga tadi mas Gibran sudah menunjukkan kapasitasnya dan pengetahuannya di bidang ekonomi"" TADI DEBATNYA TENTANG LINGKUNGAN HIDUP, ENERGI, AGRARIA, PANGAN DAN DESA PAK BUKAN EKONOMI ÃƒÂ°",Ekonomi
TXT00155,"Melintasi sungai Citarum hingga ke pegunungan Puncak, semangat Prabowo tak pernah pudar. #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat https://t.co/VPl7sleO9Q",Politik
TXT00156,"Alasan mengapa kita mendukung dan memilih Prabowo Gibran, agar apa yang sudah dibangun oleh presiden Jokowi dapat dilanjutkan oleh figur yang tepat #02MenangSatuPutaran https://t.co/OwUbuCjuWd",Politik
TXT00157,"Garda Samud3ra Ganjar-Mahfud bukan cuma program, tapi komitmen mereka buat jaga keamanan laut dan bangun kekuatan militer laut kita @11eK+ENRLAfpij7euaYb1gcJBKGvK1NLoLaWFBSniAo= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/it6A7CF9Nz",Pertahanan dan Keamanan
TXT00158,"RT Detik-Detik pak Anies memberikan baju bertema ""Sitinjau lauik "" untuk bapak Adrian Caleg dari Partai UMMAT... Sumatera barat, Rabu 3 Januari 2024 https://t.co/gk7SMFWdRa [RE Yurissa_Samosir]",Sumber Daya Alam
TXT00159,"tahun ini menjadi titik balik penuh harapan ketika Jokowi digantikan oleh sosok yang dinanti-nanti, Ganjar Pranowo.#GanjarMahfudRebound #GanjarPranowoPranowoPilihanUmat #JNK #2024JokowiDigantiGanjar",Politik
TXT00160,RT Terus terang saya belum tahu ini. Tapi ternyata ini danau buatan antara Jakarta Selatan dan Depok untuk pendampingan air hujan. Salah satu Karya yang inovatif dari Gubenur Anies BaswedanÃ¢Â€Â¦ rekam jejak! https://t.co/WmJR2OsbeZ [RE ShamsiAli2],Sumber Daya Alam
TXT00161,RT Inilah kenapa kemarin kubilang kalo kita gak bisa mereduksi kemampuan public speaking pak Anies cuman sebatas omon-omon doang. Anda gak akan bisa presentasi kayak gini kalo Anda gak memahami akar masalah yg dibahas. Justru yg bahaya itu leader yg gak bisa komunikasi. [RE WidasSatyo],Politik
TXT00162,Indonesia maju bersama Prabowo-Gibran Ã°ÂŸÂ˜ÂÃ°ÂŸÂ˜Â#chill08win #08PadamuNegeri #62Maju https://t.co/CHkjM5jogD,Politik
TXT00163,"RT Kecintaan masyarakat Magetan pada Ganjar Pranowo.. Ganjar telah membangun Jawa Tengah dengan baik, Angka kemiskinan menurun selama menjabat 2 periode Jokowi Resign Mbak Nana Cak Duren Samsul IPK 2,3 Dispatch Pagiii pengangguran meningkat Tom Lembong #GanjarMahfudPilihanRakyat https://t.co/Mbs5Fs9RWn [RE AnditaLyan14]",Politik
TXT00164,RT Pa Prabowo when Pa Mahfud: Ã¢Â€Âœjangan seperti food estate yang gagal.. rugi dong kita..Ã¢Â€Â https://t.co/4oVELiijBg [RE vctrkmng],Politik
TXT00165,Tim Ganjar-Mahfud tahu betul cara membuat hubungan dengan rakyat lebih erat Arsjad Rasjid Ketua TPN #arsjadrasjid #TPNGanjarMahfud #inklusifkolaboratif https://t.co/sKcg7D4zoi,Politik
TXT00166,"Program Pasangan Capres dan Cawapres RI No 03 Ganjar Pranowo - Mahfud MD bikin ekonomi kita maju, 7% pertumbuhan setiap tahun. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/R8uvHCEu9V",Ekonomi
TXT00167,RT Keluarga Besar NU Deklarasi Dukung Anies-Cak Imin https://t.co/Rzed2u4N5o [RE CNNIndonesia],Politik
TXT00168,"RT Tak Banyak yang Sadar! Anies Peragakan Gerakan dalam Attack on Titan Saat Tutup Debat Pilpres Ketiga. Setelah itulah momen Anies memeragakan gerakan dalam anime Attack on Titan. Ia mengepalkan tangan kanannya dan menyilangkannya ke dada, sedangkan tangan kirinya mengambil gerakan ke belakang seperti gerakan istirahat di tempat. Biasanya, gerakan itu dilakukan para pasukan pembebesan dalam anime Attack on Titan saat hendak berperang melawan musuh. Dalam bahasa Jepang, gerakan itu selalu disertai teriakan ""Shinzou wo sasageyo"" yang berarti mengabdikan hatimu secara harfiah. Dalam konteks Attack on Titan, itu berarti seluruh pasukan siap mati demi kebebasan. https://t.co/2F0aHiglpJ [RE Reiza_Patters]",Sosial Budaya
